Dato;Varslingsregion;URL;RegID;Observator;Skadeomfang;Aktivitet;URL;Faregrad;Skredproblem;Svakt lag;Skredproblem;Svakt lag;Skredproblem;Svakt lag
2016-02-12;Alta;http://www.regobs.no/Registration/81456;81456;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81458;81458;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81461;81461;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81462;81462;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81464;81464;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81465;81465;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Rauland;http://www.regobs.no/Registration/81479;81479;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Rauland/?date=12.02.2016;2 Moderat;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-12;Rauland;http://www.regobs.no/Registration/79887;79887;audun@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Rauland/?date=12.02.2016;2 Moderat;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-12;Hallingdal;http://www.regobs.no/Registration/79941;79941;Mariaeda;Nestenulykke;Ski offpist;http://www.varsom.no/Snoskred/Hallingdal/?date=12.02.2016;2 Moderat;Vedvarende svakt lag;Kantkornet under skaren;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-13;Lyngsalpan;http://www.regobs.no/Registration/82151;82151;LyngenDavid@ObsKorps;Nestenulykke;Topptur;http://www.varsom.no/Snoskred/Lyngsalpan/?date=13.02.2016;3 Betydelig;Fokksnoe;Daarlig binding i fokksnoeen;Vedvarende svakt lag;Kantkornet under skaren
2016-02-13;Lyngsalpan;http://www.regobs.no/Registration/81053;81053;Patrik@ObsKorps;Nestenulykke;Topptur;http://www.varsom.no/Snoskred/Lyngsalpan/?date=13.02.2016;3 Betydelig;Fokksnoe;Daarlig binding i fokksnoeen;Vedvarende svakt lag;Kantkornet under skaren
2016-02-13;Lyngsalpan;http://www.regobs.no/Registration/81059;81059;Patrik@ObsKorps;Nestenulykke;Topptur;http://www.varsom.no/Snoskred/Lyngsalpan/?date=13.02.2016;3 Betydelig;Fokksnoe;Daarlig binding i fokksnoeen;Vedvarende svakt lag;Kantkornet under skaren
2016-02-16;Tromsoe;http://www.regobs.no/Registration/82438;82438;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=16.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-16;Tromsoe;http://www.regobs.no/Registration/81512;81512;rue@nve;Nestenulykke;Vei;http://www.varsom.no/Snoskred/Tromso/?date=16.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-16;Rauland;http://www.regobs.no/Registration/81542;81542;audun@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Rauland/?date=16.02.2016;2 Moderat;Fokksnoe;Daarlig binding i fokksnoeen
