Dato	Region	Faregrad	Faregrad	Svakt lag
2015-01-11	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-12	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-12	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-01-13	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-14	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-15	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-15	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-01-16	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-16	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-01-17	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-18	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-19	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-20	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-21	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-21	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-22	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-22	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-23	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-23	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-24	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-24	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-25	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-25	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-26	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-26	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-27	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-27	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-01-28	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-28	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-01-29	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-30	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-31	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-01	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-02	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-03	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-03	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-04	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-04	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-05	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-05	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-06	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-06	Fjordane	2	2 Moderat	Kantkornet snø under skarelag
2015-02-07	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-07	Fjordane	3	3 Betydelig	Kantkornet snø under skarelag
2015-02-08	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-08	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-09	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-09	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-10	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-10	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-11	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-11	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-12	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-12	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-13	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-13	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-14	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-14	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-15	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-16	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-17	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-18	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-02-18	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-19	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-19	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-20	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-20	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-02-21	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-22	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-23	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-23	Fjordane	3	3 Betydelig	Ubundet løs snø
2015-02-24	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-24	Fjordane	3	3 Betydelig	Ubundet løs snø
2015-02-25	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-25	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-26	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-27	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-28	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-01	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-01	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-02	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-03	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-04	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-04	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-05	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-05	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-06	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-06	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-07	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-03-07	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-08	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-03-08	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-09	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-09	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-10	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-10	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-11	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-12	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-12	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-13	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-13	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-13	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-14	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-14	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-14	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-15	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-15	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-16	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-17	Fjordane	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-03-17	Fjordane	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-03-18	Fjordane	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-03-18	Fjordane	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-03-19	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-20	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-21	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-22	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-23	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-24	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-24	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-25	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-25	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-26	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-26	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-27	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-28	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-29	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-30	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-30	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-31	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-31	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-01	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-02	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-03	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-04	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-05	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-06	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-06	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-07	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-07	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-08	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-08	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-08	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-09	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-09	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-10	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-10	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-11	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-11	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-11	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-12	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-12	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-13	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-13	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-14	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-14	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-15	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-15	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-16	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-17	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-17	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-18	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-18	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-19	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-19	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-20	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-20	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-21	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-21	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-22	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-22	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-23	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-23	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-24	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-25	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-26	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-27	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-27	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-28	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-28	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-29	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-30	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-01	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-01	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-02	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-02	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-03	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-03	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-04	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-04	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-06	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-07	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-07	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-08	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-08	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-09	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-09	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-10	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-10	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-11	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-11	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-12	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-12	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-05-13	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-13	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-05-14	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-14	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-15	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-15	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-16	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-16	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-17	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-17	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-18	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-19	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-19	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-20	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-20	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-21	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-22	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-22	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-05-22	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-23	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-05-23	Fjordane	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-05-24	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Fjordane	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-05-25	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-25	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-26	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-26	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-27	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-27	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-28	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-29	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-30	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-31	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2014-12-02	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2014-12-02	Sogn	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-03	Sogn	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-03	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2014-12-04	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-04	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2014-12-05	Sogn	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2014-12-06	Sogn	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-06	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2014-12-07	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-07	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2014-12-08	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-09	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-10	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-11	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-12	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-13	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-14	Sogn	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-14	Sogn	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-15	Sogn	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-16	Sogn	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-17	Sogn	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-18	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-19	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-19	Sogn	3	3 Betydelig	Ubundet løs snø
2014-12-20	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-21	Sogn	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-21	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-22	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-23	Sogn	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-24	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-25	Sogn	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-25	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-26	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-27	Sogn	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
